time,temp_nocalibrated_depth_2.75m,temp_nocalibrated_depth_1.75m,temp_nocalibrated_depth_0.75m,temp_nocalibrated_depth_1.25m
2024-10-02 19:30:54,3.4375,3.4375,3.4375,3.5625
2024-10-02 20:01:30,3.375,3.375,3.375,3.5
2024-10-02 20:30:44,3.4375,3.4375,3.4375,3.5625
2024-10-02 21:00:55,3.5,3.5,3.5,3.625
2024-10-02 21:30:54,3.5625,3.5,3.5625,3.625
2024-10-02 22:00:55,3.625,3.625,3.625,3.6875
2024-10-02 22:30:45,3.6875,3.6875,3.6875,3.8125
2024-10-02 23:01:27,3.75,3.6875,3.75,3.8125
2024-10-02 23:30:54,3.6875,3.625,3.6875,3.75
2024-10-03 00:00:55,3.625,3.5625,3.5625,3.6875
2024-10-03 00:30:45,3.4375,3.4375,3.4375,3.5625
2024-10-03 01:00:55,3.375,3.375,3.375,3.5
2024-10-03 01:30:55,3.3125,3.3125,3.3125,3.4375
2024-10-03 02:03:04,3.25,3.25,3.25,3.375
2024-10-03 02:30:42,3.125,3.0625,3.0625,3.1875
2024-10-03 03:00:56,3.0625,3.0,3.0,3.0625
2024-10-03 03:30:55,2.9375,2.875,2.9375,3.0
2024-10-03 04:00:56,2.9375,2.875,2.9375,3.0
2024-10-03 04:30:42,2.9375,2.9375,2.9375,3.0625
2024-10-03 05:02:16,2.9375,2.9375,2.9375,3.0625
2024-10-03 05:30:54,3.0,2.9375,2.9375,3.0625
2024-10-03 06:00:56,3.0,3.0,3.0,3.125
2024-10-03 06:30:45,3.0625,3.0625,3.0625,3.1875
2024-10-03 07:00:56,3.0625,3.0,3.0625,3.125
2024-10-03 07:30:54,3.125,3.125,3.125,3.25
2024-10-03 08:01:39,3.1875,3.1875,3.1875,3.3125
2024-10-03 08:30:43,3.125,3.0625,3.0625,3.1875
2024-10-03 09:00:56,3.0625,3.0625,3.0625,3.1875
2024-10-03 09:30:54,3.0,3.0,3.0,3.125
2024-10-03 10:00:56,3.0,3.0,3.0,3.0625
2024-10-03 10:30:45,3.0,2.9375,3.0,3.0625
2024-10-03 11:02:17,3.0625,3.0,3.0,3.125
2024-10-03 11:30:54,3.0625,3.0,3.0,3.125
2024-10-03 12:00:56,3.0625,3.0,3.0,3.125
2024-10-03 12:30:44,3.0625,3.0,3.0625,3.125
2024-10-03 13:00:56,3.0625,3.0625,3.0625,3.1875
2024-10-03 13:30:55,3.0625,3.0,3.0625,3.125
2024-10-03 14:02:17,3.0625,3.0,3.0625,3.125
2024-10-03 14:30:43,3.0,3.0,3.0,3.125
2024-10-03 15:00:55,3.0625,3.0,3.0,3.125
2024-10-03 15:30:53,3.0,3.0,3.0,3.125
2024-10-03 16:00:56,3.125,3.0625,3.125,3.1875
2024-10-03 16:30:43,3.125,3.0625,3.125,3.1875
2024-10-03 17:01:29,3.125,3.0625,3.0625,3.1875
2024-10-03 17:30:54,3.0625,3.0,3.0,3.125
2024-10-03 18:00:55,3.0625,3.0,3.0,3.125
2024-10-03 18:30:44,3.0625,3.0,3.0,3.125
2024-10-03 19:00:54,3.0625,3.0,3.0,3.0625
2024-10-03 19:30:52,3.0,2.9375,2.9375,3.0625
2024-10-03 20:01:25,2.9375,2.9375,2.9375,3.0625
2024-10-03 20:30:42,2.875,2.75,2.75,2.875
2024-10-03 21:00:54,2.8125,2.75,2.75,2.875
2024-10-03 21:30:52,2.9375,2.875,2.8125,2.9375
2024-10-03 22:00:54,2.875,2.8125,2.8125,2.9375
2024-10-03 22:30:44,2.9375,2.8125,2.8125,2.9375
2024-10-03 23:01:57,3.0625,2.9375,2.875,3.0
2024-10-03 23:30:53,2.9375,2.875,2.9375,3.0
2024-10-04 00:00:54,3.0,2.9375,2.875,3.0625
2024-10-04 00:30:43,2.9375,2.9375,2.9375,3.0625
2024-10-04 01:00:54,3.125,3.125,3.125,3.25
2024-10-04 01:30:53,3.0,2.9375,2.875,3.0
2024-10-04 02:01:36,2.875,2.875,2.875,3.0
2024-10-04 02:30:44,2.875,2.875,2.875,2.9375
2024-10-04 03:00:55,3.0,2.8125,2.8125,2.9375
2024-10-04 03:30:54,3.0,2.875,2.875,3.0
2024-10-04 04:00:55,2.875,2.8125,2.8125,2.9375
2024-10-04 04:30:45,2.8125,2.8125,2.8125,2.9375
2024-10-04 05:02:16,2.875,2.8125,2.8125,2.9375
2024-10-04 05:30:54,2.875,2.875,2.875,3.0
2024-10-04 06:00:56,2.875,2.8125,2.875,2.9375
2024-10-04 06:30:44,3.0,3.0,3.0,3.125
2024-10-04 07:00:55,3.125,3.0625,3.125,3.1875
2024-10-04 07:30:54,3.25,3.25,3.25,3.375
2024-10-04 08:02:48,3.3125,3.3125,3.3125,3.4375
2024-10-04 08:30:44,3.375,3.3125,3.375,3.4375
2024-10-04 09:00:55,3.3125,3.3125,3.3125,3.4375
2024-10-04 09:30:55,3.3125,3.25,3.3125,3.375
2024-10-04 10:00:55,3.3125,3.3125,3.3125,3.4375
2024-10-04 10:30:43,3.375,3.3125,3.3125,3.4375
2024-10-04 11:01:27,3.3125,3.3125,3.3125,3.4375
2024-10-04 11:30:54,3.375,3.375,3.375,3.5
2024-10-04 12:00:55,3.375,3.375,3.375,3.5
2024-10-04 12:30:44,3.3125,3.3125,3.3125,3.375
2024-10-04 13:00:55,3.3125,3.3125,3.3125,3.4375
2024-10-04 13:30:55,3.3125,3.3125,3.3125,3.4375
2024-10-04 14:01:24,3.3125,3.25,3.3125,3.375
2024-10-04 14:30:44,3.25,3.25,3.25,3.375
2024-10-04 15:00:56,3.3125,3.3125,3.3125,3.4375
2024-10-04 15:30:55,3.3125,3.25,3.3125,3.375
2024-10-04 16:00:56,3.375,3.3125,3.3125,3.4375
2024-10-04 16:30:44,3.3125,3.3125,3.3125,3.4375
2024-10-04 17:01:28,3.25,3.25,3.25,3.375
2024-10-04 17:30:54,3.1875,3.125,3.1875,3.25
2024-10-04 18:00:57,3.0,2.9375,2.9375,3.0625
2024-10-04 18:30:45,3.0625,3.0,3.0,3.125
2024-10-04 19:00:57,3.0,2.875,2.875,3.0
2024-10-04 19:30:54,2.875,2.8125,2.8125,2.9375
2024-10-04 20:01:38,2.8125,2.75,2.75,2.875
2024-10-04 20:30:45,2.8125,2.75,2.75,2.875
2024-10-04 21:00:56,2.75,2.6875,2.6875,2.8125
2024-10-04 21:30:54,2.875,2.75,2.75,2.875
2024-10-04 22:00:56,2.8125,2.75,2.75,2.875
2024-10-04 22:30:45,2.875,2.8125,2.8125,2.875
2024-10-04 23:02:00,2.9375,2.8125,2.8125,2.9375
2024-10-04 23:30:54,2.875,2.875,2.875,2.9375
2024-10-05 00:00:58,2.875,2.875,2.875,3.0
2024-10-05 00:30:44,2.9375,2.9375,2.9375,3.0
2024-10-05 01:00:55,3.0,2.9375,3.0,3.0625
2024-10-05 01:30:55,2.9375,2.9375,2.9375,3.0625
2024-10-05 02:01:29,3.0,2.9375,2.875,3.0
2024-10-05 02:30:43,3.0,2.9375,2.9375,3.0625
2024-10-05 03:00:56,3.0,2.9375,3.0,3.0625
2024-10-05 03:30:55,3.0,2.9375,3.0,3.0625
2024-10-05 04:00:56,3.0,3.0,3.0,3.125
2024-10-05 04:30:43,3.0625,3.0,3.0625,3.125
2024-10-05 05:01:32,3.0625,3.0,3.0625,3.125
2024-10-05 05:30:53,3.0625,3.0,3.0625,3.125
2024-10-05 06:00:54,3.125,3.0625,3.0625,3.1875
2024-10-05 06:30:42,3.0625,3.0625,3.0625,3.1875
2024-10-05 07:00:54,3.125,3.0625,3.0625,3.1875
2024-10-05 07:30:54,3.125,3.0625,3.0625,3.1875
2024-10-05 08:01:41,3.0625,3.0,3.0625,3.125
2024-10-05 08:30:44,3.0625,3.0,3.0,3.125
2024-10-05 09:00:54,2.9375,2.875,2.875,3.0
2024-10-05 09:30:54,2.9375,2.875,2.875,2.9375
2024-10-05 10:00:56,3.0,2.9375,2.9375,3.0625
2024-10-05 10:30:44,3.0625,3.0625,3.0,3.125
2024-10-05 11:03:04,3.125,3.125,3.125,3.1875
2024-10-05 11:30:52,3.125,3.0,3.0,3.125
2024-10-05 12:00:54,3.0625,3.0,3.0,3.125
2024-10-05 12:30:44,3.125,3.0,3.0,3.125
2024-10-05 13:00:55,3.125,3.0625,3.0625,3.1875
2024-10-05 13:30:55,3.125,3.0625,3.0625,3.1875
2024-10-05 14:01:30,3.0625,3.0,3.0,3.125
2024-10-05 14:30:44,3.0625,3.0,3.0,3.125
2024-10-05 15:00:55,3.0,3.0,3.0,3.0625
2024-10-05 15:30:55,3.0625,3.0,3.0625,3.125
2024-10-05 16:00:55,3.0625,3.0,3.0625,3.125
2024-10-05 16:30:45,3.0625,3.0625,3.0625,3.1875
2024-10-05 17:01:26,3.0625,3.0,3.0625,3.125
2024-10-05 17:30:55,3.0,2.9375,2.9375,3.0625
2024-10-05 18:00:55,3.0,3.0,2.9375,3.125
2024-10-05 18:30:44,3.0625,3.0,2.875,3.0625
2024-10-05 19:00:55,3.1875,3.0,3.0,3.0625
2024-10-05 19:30:55,2.875,2.875,2.875,3.0
2024-10-05 20:01:31,2.875,2.8125,2.8125,2.9375
2024-10-05 20:30:45,2.9375,2.875,2.875,2.9375
2024-10-05 21:00:55,2.9375,2.8125,2.8125,2.875
2024-10-05 21:30:54,3.0625,2.75,2.6875,2.8125
2024-10-05 22:00:56,2.875,2.8125,2.8125,2.9375
2024-10-05 22:30:43,3.0,2.9375,2.9375,3.0625
2024-10-05 23:02:18,3.0,3.0625,2.9375,3.0625
2024-10-05 23:30:55,2.4375,2.1875,2.0625,2.1875
2024-10-06 00:00:56,2.625,2.5,2.3125,2.5
2024-10-06 00:30:45,2.6875,2.5625,2.375,2.625
2024-10-06 01:00:56,2.6875,2.6875,2.3125,2.6875
2024-10-06 01:30:55,2.75,2.625,2.25,2.625
2024-10-06 02:01:30,2.75,2.5,2.25,2.5
2024-10-06 02:30:45,2.6875,2.5,2.3125,2.5
2024-10-06 03:00:56,2.625,2.5,2.25,2.5625
2024-10-06 03:30:54,2.75,2.6875,2.5625,2.75
2024-10-06 04:00:56,2.75,2.6875,2.3125,2.75
2024-10-06 04:30:45,2.75,2.5625,2.25,2.5
2024-10-06 05:01:28,2.6875,2.5625,2.4375,2.5625
2024-10-06 05:30:54,2.8125,2.75,2.4375,2.6875
2024-10-06 06:00:56,2.75,2.5625,2.4375,2.6875
2024-10-06 06:30:44,2.6875,2.4375,2.25,2.375
2024-10-06 07:00:56,2.625,2.5625,2.3125,2.625
2024-10-06 07:30:55,2.625,2.4375,2.125,2.375
2024-10-06 08:02:20,2.8125,2.5,2.25,2.4375
2024-10-06 08:30:43,2.5625,2.375,2.3125,2.4375
2024-10-06 09:00:56,2.4375,2.25,2.25,2.375
2024-10-06 09:30:53,2.375,2.3125,2.25,2.375
2024-10-06 10:00:56,2.375,2.3125,2.3125,2.4375
2024-10-06 10:30:45,2.25,2.375,2.4375,2.5
2024-10-06 11:01:30,2.3125,2.3125,2.4375,2.5
2024-10-06 11:30:55,2.25,2.25,2.3125,2.375
2024-10-06 12:00:56,2.375,2.375,2.4375,2.5
2024-10-06 12:30:44,2.375,2.375,2.375,2.5
2024-10-06 13:00:54,2.4375,2.4375,2.3125,2.5
2024-10-06 13:30:58,2.4375,2.3125,2.0,2.3125
2024-10-06 14:01:50,2.25,2.0625,1.875,2.0625
2024-10-06 14:30:43,2.125,2.0625,1.75,2.0625
2024-10-06 15:00:55,2.125,2.0,1.625,2.125
2024-10-06 15:30:53,2.1875,2.0625,1.9375,2.0625
2024-10-06 16:00:54,2.1875,2.0625,1.9375,2.1875
2024-10-06 16:30:42,2.25,2.25,2.0,2.25
2024-10-06 17:01:28,2.25,2.125,1.75,2.1875
2024-10-06 17:30:52,2.25,2.1875,2.125,2.3125
2024-10-06 18:00:54,2.25,2.1875,1.75,2.1875
2024-10-06 18:30:43,2.25,2.375,1.6875,2.25
2024-10-06 19:00:54,2.5,2.25,1.625,1.875
2024-10-06 19:30:55,2.1875,1.75,1.625,1.75
2024-10-06 20:01:27,2.0,1.8125,1.75,1.875
2024-10-06 20:30:44,1.9375,1.875,1.875,2.0
2024-10-06 21:00:55,2.125,2.0625,2.0625,2.1875
2024-10-06 21:30:54,2.1875,2.1875,2.1875,2.25
2024-10-06 22:00:55,2.25,2.1875,2.1875,2.3125
2024-10-06 22:30:45,2.125,2.0625,2.125,2.1875
2024-10-06 23:01:27,2.1875,2.125,2.1875,2.25
2024-10-06 23:30:53,2.1875,2.1875,2.1875,2.3125
2024-10-07 00:00:55,2.25,2.25,2.25,2.375
2024-10-07 00:30:46,2.375,2.375,2.375,2.5
2024-10-07 01:00:55,2.375,2.3125,2.3125,2.4375
2024-10-07 01:30:56,2.375,2.3125,2.375,2.4375
2024-10-07 02:01:28,2.3125,2.3125,2.3125,2.4375
2024-10-07 02:30:44,2.375,2.3125,2.375,2.4375
2024-10-07 03:00:55,2.375,2.375,2.375,2.5
2024-10-07 03:30:55,2.5,2.4375,2.4375,2.5625
2024-10-07 04:00:55,2.5,2.5,2.5,2.625
2024-10-07 04:30:44,2.875,2.875,2.875,3.0
2024-10-07 05:01:26,3.0625,3.0625,3.0625,3.1875
2024-10-07 05:30:55,3.0625,3.0,3.0625,3.125
2024-10-07 06:00:55,3.0,3.0,3.0,3.125
2024-10-07 06:30:45,3.0625,3.0,3.0,3.125
2024-10-07 07:00:55,3.0,2.9375,3.0,3.0625
2024-10-07 07:30:55,3.0,2.9375,2.9375,3.0625
2024-10-07 08:01:28,2.9375,2.875,2.9375,3.0
2024-10-07 08:30:45,3.0625,3.0625,3.0625,3.1875
2024-10-07 09:00:55,3.1875,3.125,3.1875,3.25
2024-10-07 09:30:54,3.125,3.0625,3.125,3.1875
2024-10-07 10:00:56,3.0,3.0,3.0,3.125
2024-10-07 10:30:44,2.9375,2.9375,2.9375,3.0
2024-10-07 11:01:27,2.9375,2.9375,2.9375,3.0625
2024-10-07 11:30:54,2.9375,2.875,2.9375,3.0
2024-10-07 12:00:56,2.875,2.875,2.875,3.0
2024-10-07 12:30:44,2.875,2.875,2.875,2.9375
2024-10-07 13:00:56,2.875,2.875,2.875,3.0
2024-10-07 13:30:53,2.9375,2.875,2.875,3.0
2024-10-07 14:01:23,2.875,2.875,2.875,3.0
2024-10-07 14:30:45,2.875,2.875,2.875,2.9375
2024-10-07 15:00:56,2.8125,2.8125,2.8125,2.9375
2024-10-07 15:31:26,2.75,2.75,2.75,2.875
2024-10-07 16:00:54,2.9375,2.875,2.875,3.0
2024-10-07 16:30:44,3.0,2.9375,2.9375,3.0625
2024-10-07 17:01:26,3.0,3.0,3.0,3.125
2024-10-07 17:30:54,3.0625,3.0625,3.0625,3.1875
2024-10-07 18:00:56,2.5625,2.5625,2.5625,2.6875
2024-10-07 18:30:44,2.5,2.5,2.5,2.625
2024-10-07 19:00:56,2.5,2.5,2.5,2.625
2024-10-07 19:30:54,2.5,2.5,2.5,2.625
2024-10-07 20:01:32,2.5,2.5,2.5,2.625
2024-10-07 20:30:45,2.5,2.4375,2.5,2.5625
2024-10-07 21:00:56,2.5,2.5,2.5,2.625
2024-10-07 21:30:54,2.5625,2.5,2.5,2.625
2024-10-07 22:00:56,2.5625,2.5625,2.5625,2.6875
2024-10-07 22:30:45,2.625,2.625,2.625,2.75
2024-10-07 23:01:30,2.6875,2.6875,2.6875,2.8125
2024-10-07 23:30:54,2.75,2.6875,2.75,2.8125
2024-10-08 00:00:56,2.5625,2.5625,2.5625,2.6875
2024-10-08 00:30:43,2.5625,2.5,2.5,2.625
2024-10-08 01:00:55,2.5625,2.5,2.5,2.625
2024-10-08 01:30:53,2.5625,2.5625,2.5625,2.6875
2024-10-08 02:01:24,2.6875,2.6875,2.6875,2.8125
2024-10-08 02:30:43,2.4375,2.4375,2.4375,2.5625
2024-10-08 03:00:55,2.5,2.5,2.5,2.5625
2024-10-08 03:30:53,2.5,2.4375,2.5,2.5625
2024-10-08 04:00:53,2.5625,2.5,2.5,2.625
2024-10-08 04:30:43,2.625,2.625,2.625,2.75
2024-10-08 05:01:25,2.6875,2.6875,2.6875,2.8125
2024-10-08 05:30:54,2.6875,2.6875,2.6875,2.8125
2024-10-08 06:00:55,2.6875,2.6875,2.6875,2.8125
2024-10-08 06:30:44,2.6875,2.625,2.625,2.75
2024-10-08 07:00:54,2.5625,2.5625,2.5625,2.625
2024-10-08 07:30:54,2.5625,2.5,2.5,2.625
2024-10-08 08:02:24,2.4375,2.4375,2.4375,2.5
2024-10-08 08:30:44,2.4375,2.375,2.375,2.4375
2024-10-08 09:00:55,2.75,2.75,2.75,2.875
2024-10-08 09:30:54,2.875,2.875,2.875,3.0
2024-10-08 10:00:55,2.75,2.625,2.625,2.75
2024-10-08 10:30:44,2.6875,2.625,2.625,2.75
2024-10-08 11:03:10,2.625,2.5625,2.5625,2.6875
2024-10-08 11:30:54,2.5625,2.5,2.4375,2.5625
2024-10-08 12:00:55,2.375,2.375,2.375,2.5
2024-10-08 12:30:44,2.4375,2.4375,2.4375,2.5
2024-10-08 13:00:55,2.25,2.25,2.25,2.375
2024-10-08 13:30:54,2.4375,2.4375,2.375,2.5
2024-10-08 14:01:29,2.5,2.4375,2.4375,2.5625
2024-10-08 14:30:45,2.5,2.4375,2.5,2.625
2024-10-08 15:00:55,2.75,2.6875,2.625,2.75
2024-10-08 15:30:55,2.6875,2.625,2.625,2.75
2024-10-08 16:00:55,2.5,2.5,2.5,2.5625
2024-10-08 16:30:44,2.5,2.5,2.5,2.625
2024-10-08 17:01:48,2.625,2.5625,2.5625,2.6875
2024-10-08 17:30:54,2.5625,2.5,2.5625,2.625
2024-10-08 18:00:55,2.5625,2.5625,2.5625,2.6875
2024-10-08 18:30:45,2.4375,2.375,2.375,2.5
2024-10-08 19:00:55,2.375,2.375,2.375,2.5
2024-10-08 19:30:55,2.4375,2.4375,2.4375,2.5
2024-10-08 20:03:21,2.375,2.375,2.375,2.5
2024-10-08 20:30:44,2.375,2.375,2.375,2.5
2024-10-08 21:00:56,2.375,2.375,2.375,2.5
2024-10-08 21:30:54,2.375,2.375,2.375,2.5
2024-10-08 22:00:55,2.375,2.375,2.375,2.5
2024-10-08 22:30:43,2.3125,2.3125,2.3125,2.4375
2024-10-08 23:02:18,2.3125,2.3125,2.3125,2.4375
2024-10-08 23:30:54,2.3125,2.3125,2.3125,2.4375
2024-10-09 00:00:55,2.3125,2.3125,2.3125,2.4375
2024-10-09 00:30:43,2.3125,2.3125,2.3125,2.4375
2024-10-09 01:00:56,2.375,2.3125,2.3125,2.4375
2024-10-09 01:30:54,2.375,2.3125,2.375,2.4375
2024-10-09 02:01:38,2.375,2.375,2.375,2.4375
2024-10-09 02:30:45,2.375,2.375,2.375,2.5
2024-10-09 03:00:56,2.375,2.375,2.375,2.5
2024-10-09 03:30:55,2.3125,2.3125,2.3125,2.4375
2024-10-09 04:00:56,2.3125,2.25,2.3125,2.375
2024-10-09 04:30:44,2.25,2.25,2.25,2.375
2024-10-09 05:01:58,2.25,2.1875,2.25,2.3125
2024-10-09 05:30:55,2.25,2.1875,2.25,2.3125
2024-10-09 06:00:56,2.25,2.1875,2.25,2.3125
2024-10-09 06:30:44,2.25,2.1875,2.25,2.3125
2024-10-09 07:00:56,2.25,2.25,2.25,2.3125
2024-10-09 07:30:54,2.25,2.25,2.25,2.375
2024-10-09 08:01:32,2.1875,2.1875,2.1875,2.3125
2024-10-09 08:30:45,2.25,2.1875,2.1875,2.3125
2024-10-09 09:00:55,2.25,2.1875,2.25,2.3125
2024-10-09 09:30:53,2.3125,2.25,2.25,2.375
2024-10-09 10:00:56,2.3125,2.3125,2.3125,2.4375
2024-10-09 10:30:45,2.3125,2.3125,2.3125,2.4375
2024-10-09 11:03:13,2.375,2.3125,2.375,2.4375
2024-10-09 11:30:54,2.375,2.3125,2.375,2.4375
2024-10-09 12:00:56,2.375,2.375,2.375,2.4375
2024-10-09 12:30:44,2.375,2.375,2.375,2.4375
2024-10-09 13:00:55,2.375,2.375,2.375,2.5
2024-10-09 13:30:55,2.375,2.375,2.375,2.5
2024-10-09 14:02:42,2.4375,2.375,2.4375,2.5
2024-10-09 14:30:42,2.4375,2.4375,2.4375,2.5625
2024-10-09 15:00:55,2.5,2.4375,2.4375,2.5625
2024-10-09 15:30:53,2.4375,2.4375,2.4375,2.5625
2024-10-09 16:00:54,2.4375,2.4375,2.4375,2.5625
2024-10-09 16:30:43,2.5,2.4375,2.5,2.5625
2024-10-09 17:01:36,2.5,2.4375,2.5,2.5625
2024-10-09 17:30:55,2.4375,2.4375,2.4375,2.5625
2024-10-09 18:00:55,2.5,2.4375,2.5,2.5625
2024-10-09 18:30:42,2.5,2.4375,2.4375,2.5625
2024-10-09 19:00:54,2.4375,2.4375,2.4375,2.5625
2024-10-09 19:30:53,2.5,2.4375,2.5,2.5625
2024-10-09 20:01:29,2.5,2.4375,2.5,2.5625
2024-10-09 20:30:43,2.5,2.4375,2.5,2.5625
2024-10-09 21:00:55,2.4375,2.4375,2.4375,2.5625
2024-10-09 21:30:53,2.5,2.4375,2.4375,2.5625
2024-10-09 22:00:54,2.4375,2.4375,2.4375,2.5625
2024-10-09 22:30:44,2.5,2.4375,2.4375,2.5625
2024-10-09 23:02:25,2.5,2.4375,2.4375,2.5625
2024-10-09 23:30:53,2.5,2.4375,2.5,2.5625
2024-10-10 00:00:55,2.5,2.4375,2.5,2.5625
2024-10-10 00:30:44,2.5,2.4375,2.5,2.5625
2024-10-10 01:00:55,2.5,2.4375,2.5,2.5625
2024-10-10 01:30:54,2.5,2.4375,2.5,2.5625
2024-10-10 02:01:28,2.5,2.5,2.5,2.625
2024-10-10 02:30:44,2.5,2.4375,2.5,2.5625
2024-10-10 03:00:56,2.4375,2.4375,2.4375,2.5625
2024-10-10 03:30:54,2.4375,2.4375,2.375,2.5
2024-10-10 04:00:55,2.4375,2.4375,2.4375,2.5625
2024-10-10 04:30:45,2.4375,2.4375,2.4375,2.5625
2024-10-10 05:02:59,2.5,2.5,2.5,2.625
2024-10-10 05:30:54,2.5625,2.5625,2.5625,2.6875
2024-10-10 06:00:55,2.5,2.5,2.5,2.625
2024-10-10 06:30:44,2.5,2.5,2.5,2.625
2024-10-10 07:00:56,2.5625,2.5,2.5625,2.625
2024-10-10 07:30:54,2.5625,2.5625,2.5625,2.6875
2024-10-10 08:03:35,2.875,2.8125,2.875,2.9375
2024-10-10 08:30:45,2.9375,2.875,2.9375,3.0
2024-10-10 09:00:56,3.0,3.0,3.0,3.125
2024-10-10 09:30:54,3.0625,3.0625,3.0625,3.1875
2024-10-10 10:00:56,2.9375,2.8125,2.875,2.9375
2024-10-10 10:30:43,2.75,2.6875,2.6875,2.8125
2024-10-10 11:01:35,2.6875,2.6875,2.6875,2.8125
2024-10-10 11:30:54,2.75,2.75,2.75,2.8125
2024-10-10 12:00:56,2.8125,2.8125,2.8125,2.9375
2024-10-10 12:30:48,2.875,2.875,2.875,3.0
2024-10-10 13:00:56,2.9375,2.875,2.9375,3.0
2024-10-10 13:30:54,2.9375,2.9375,2.9375,3.0625
2024-10-10 14:01:49,2.9375,2.9375,2.9375,3.0625
2024-10-10 14:30:44,3.0,2.9375,3.0,3.0625
2024-10-10 15:00:58,3.0,3.0,3.0,3.125
2024-10-10 15:30:54,3.0,3.0,3.0,3.125
2024-10-10 16:00:56,3.0625,3.0,3.0,3.125
2024-10-10 16:30:45,3.0625,3.0625,3.0625,3.1875
2024-10-10 17:01:28,3.125,3.0625,3.125,3.1875
2024-10-10 17:30:53,3.125,3.125,3.125,3.25
2024-10-10 18:00:56,3.125,3.125,3.125,3.25
2024-10-10 18:30:44,3.125,3.125,3.125,3.25
2024-10-10 19:00:55,3.0625,3.0625,3.0625,3.1875
2024-10-10 19:30:52,3.0625,3.0625,3.0625,3.1875
2024-10-10 20:02:00,3.0625,3.0625,3.0625,3.1875
2024-10-10 20:30:42,3.0625,3.0,3.0625,3.125
2024-10-10 21:00:54,3.0625,3.0625,3.0625,3.1875
2024-10-10 21:30:54,3.0625,3.0625,3.0625,3.1875
2024-10-10 22:00:54,3.125,3.0625,3.0625,3.1875
2024-10-10 22:30:44,3.125,3.0625,3.0625,3.1875
2024-10-10 23:01:38,3.125,3.0625,3.125,3.1875
2024-10-10 23:32:53,3.125,3.0625,3.125,3.1875
2024-10-11 00:00:55,3.125,3.125,3.125,3.25
2024-10-11 00:30:44,3.1875,3.125,3.1875,3.25
2024-10-11 01:00:55,3.1875,3.125,3.1875,3.25
2024-10-11 01:30:55,3.1875,3.1875,3.1875,3.3125
2024-10-11 02:01:28,3.1875,3.1875,3.1875,3.3125
2024-10-11 02:30:44,3.1875,3.1875,3.1875,3.3125
2024-10-11 03:00:55,3.25,3.1875,3.25,3.3125
2024-10-11 03:30:55,3.25,3.25,3.25,3.375
2024-10-11 04:00:55,3.25,3.25,3.25,3.375
2024-10-11 04:30:44,3.25,3.1875,3.25,3.3125
2024-10-11 05:01:29,3.25,3.1875,3.25,3.3125
2024-10-11 05:30:55,3.1875,3.1875,3.25,3.3125
2024-10-11 06:00:55,3.1875,3.1875,3.1875,3.3125
2024-10-11 06:30:44,3.1875,3.1875,3.1875,3.3125
2024-10-11 07:00:56,3.1875,3.125,3.1875,3.3125
2024-10-11 07:30:54,3.1875,3.1875,3.1875,3.3125
2024-10-11 08:02:19,3.1875,3.1875,3.1875,3.3125
2024-10-11 08:30:43,3.25,3.1875,3.25,3.3125
2024-10-11 09:00:56,3.1875,3.1875,3.1875,3.3125
2024-10-11 09:30:54,3.25,3.1875,3.25,3.3125
2024-10-11 10:00:56,3.25,3.25,3.25,3.375
2024-10-11 10:30:45,3.3125,3.25,3.3125,3.375
2024-10-11 11:02:17,3.25,3.25,3.25,3.3125
2024-10-11 11:30:54,3.1875,3.1875,3.1875,3.3125
2024-10-11 12:00:56,3.1875,3.1875,3.1875,3.3125
2024-10-11 12:30:44,3.1875,3.125,3.1875,3.25
2024-10-11 13:00:56,3.1875,3.125,3.1875,3.25
2024-10-11 13:30:55,3.1875,3.1875,3.1875,3.3125
2024-10-11 14:01:32,3.1875,3.1875,3.1875,3.3125
2024-10-11 14:30:44,3.1875,3.125,3.1875,3.25
2024-10-11 15:00:55,3.125,3.125,3.1875,3.25
2024-10-11 15:30:54,3.1875,3.1875,3.1875,3.3125
2024-10-11 16:00:58,3.1875,3.1875,3.1875,3.3125
2024-10-11 16:30:45,3.1875,3.1875,3.1875,3.3125
2024-10-11 17:04:00,3.25,3.1875,3.25,3.3125
2024-10-11 17:30:52,3.3125,3.25,3.25,3.375
2024-10-11 18:00:54,3.5625,3.5,3.5625,3.625
2024-10-11 18:30:42,3.625,3.625,3.625,3.75
2024-10-11 19:00:55,3.625,3.625,3.625,3.75
2024-10-11 19:30:53,3.625,3.625,3.625,3.75
2024-10-11 20:01:58,3.6875,3.625,3.625,3.75
2024-10-11 20:30:42,3.6875,3.625,3.6875,3.75
2024-10-11 21:00:54,3.6875,3.625,3.6875,3.75
2024-10-11 21:30:55,3.6875,3.6875,3.6875,3.8125
2024-10-11 22:00:55,3.6875,3.6875,3.6875,3.8125
2024-10-11 22:30:44,3.75,3.6875,3.75,3.8125
2024-10-11 23:01:32,3.8125,3.8125,3.875,3.9375
2024-10-11 23:30:55,4.0625,4.0625,4.0625,4.1875
2024-10-12 00:00:55,4.4375,4.4375,4.4375,4.5625
2024-10-12 00:30:45,4.375,4.375,4.375,4.5
2024-10-12 01:00:56,4.25,4.25,4.25,4.375
2024-10-12 01:30:55,4.1875,4.125,4.1875,4.3125
2024-10-12 02:01:28,4.125,4.0625,4.125,4.1875
2024-10-12 02:30:44,4.0625,4.0625,4.0625,4.1875
2024-10-12 03:00:55,4.0625,4.0,4.0625,4.125
